study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
PRJNA688708	SAMN17186110	SRX9762134	SRR13335176	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/076/SRR13335176/SRR13335176.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/076/SRR13335176	sample_output_QBB_397_TR2	
PRJNA688708	SAMN17185780	SRX9762411	SRR13335654	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/054/SRR13335654/SRR13335654.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/054/SRR13335654	sample_output_QBB_232_TR2	
PRJNA688708	SAMN17186259	SRX9761863	SRR13335446	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/046/SRR13335446/SRR13335446.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/046/SRR13335446	sample_output_QBB_472_TR1	
PRJNA688708	SAMN17186258	SRX9761862	SRR13335447	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/047/SRR13335447/SRR13335447.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/047/SRR13335447	sample_output_QBB_471_TR2	
PRJNA688708	SAMN17186254	SRX9761857	SRR13335452	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/052/SRR13335452/SRR13335452.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/052/SRR13335452	sample_output_QBB_469_TR2	
PRJNA688708	SAMN17185779	SRX9762410	SRR13335655	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13335655/SRR13335655.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/055/SRR13335655	sample_output_QBB_232_TR1	
PRJNA688708	SAMN17186253	SRX9761856	SRR13335453	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13335453/SRR13335453.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/053/SRR13335453	sample_output_QBB_469_TR1	
PRJNA688708	SAMN17185777	SRX9762408	SRR13335657	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/057/SRR13335657/SRR13335657.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/057/SRR13335657	sample_output_QBB_231_TR1	
PRJNA688708	SAMN17186107	SRX9762131	SRR13335179	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13335179/SRR13335179.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/079/SRR13335179	sample_output_QBB_396_TR1	
PRJNA688708	SAMN17186252	SRX9761855	SRR13335454	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/054/SRR13335454/SRR13335454.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/054/SRR13335454	sample_output_QBB_468_TR1	
PRJNA688708	SAMN17185776	SRX9762406	SRR13335659	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/059/SRR13335659/SRR13335659.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/059/SRR13335659	sample_output_QBB_230_TR2	
PRJNA688708	SAMN17186099	SRX9762122	SRR13335188	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/088/SRR13335188/SRR13335188.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/088/SRR13335188	sample_output_QBB_392_TR1	
PRJNA688708	SAMN17186251	SRX9761854	SRR13335455	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13335455/SRR13335455.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/055/SRR13335455	sample_output_QBB_468_TR2	
PRJNA688708	SAMN17186095	SRX9762117	SRR13335193	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/093/SRR13335193/SRR13335193.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/093/SRR13335193	sample_output_QBB_390_TR2	
PRJNA688708	SAMN17185775	SRX9762405	SRR13335660	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13335660/SRR13335660.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13335660	sample_output_QBB_230_TR1	
PRJNA688708	SAMN17186250	SRX9761853	SRR13335456	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/056/SRR13335456/SRR13335456.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/056/SRR13335456	sample_output_QBB_467_TR2	
PRJNA688708	SAMN17185772	SRX9762402	SRR13335663	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/063/SRR13335663/SRR13335663.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/063/SRR13335663	sample_output_QBB_228_TR2	
PRJNA688708	SAMN17186054	SRX9761851	SRR13335458	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/058/SRR13335458/SRR13335458.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/058/SRR13335458	sample_output_QBB_369_TR1	
PRJNA688708	SAMN17185392	SRX9762102	SRR13335208	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/008/SRR13335208/SRR13335208.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/008/SRR13335208	sample_output_QBB_38_TR1	
PRJNA688708	SAMN17185770	SRX9762400	SRR13335665	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/065/SRR13335665/SRR13335665.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/065/SRR13335665	sample_output_QBB_227_TR2	
PRJNA688708	SAMN17185886	SRX9762101	SRR13335209	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/009/SRR13335209/SRR13335209.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/009/SRR13335209	sample_output_QBB_285_TR2	
PRJNA688708	SAMN17186052	SRX9761849	SRR13335460	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13335460/SRR13335460.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13335460	sample_output_QBB_368_TR1	
PRJNA688708	SAMN17185567	SRX9762391	SRR13335674	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/074/SRR13335674/SRR13335674.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/074/SRR13335674	sample_output_QBB_126_TR1	
PRJNA688708	SAMN17185879	SRX9762094	SRR13335216	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/016/SRR13335216/SRR13335216.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/016/SRR13335216	sample_output_QBB_282_TR1	
PRJNA688708	SAMN17186046	SRX9761842	SRR13335467	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/067/SRR13335467/SRR13335467.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/067/SRR13335467	sample_output_QBB_365_TR2	
PRJNA688708	SAMN17185360	SRX9762390	SRR13335675	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/075/SRR13335675/SRR13335675.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/075/SRR13335675	sample_output_QBB_22_TR2	
PRJNA688708	SAMN17186043	SRX9761839	SRR13335470	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/070/SRR13335470/SRR13335470.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/070/SRR13335470	sample_output_QBB_364_TR2	
PRJNA688708	SAMN17185878	SRX9762093	SRR13335217	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13335217/SRR13335217.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/017/SRR13335217	sample_output_QBB_281_TR1	
PRJNA688708	SAMN17185564	SRX9762387	SRR13335678	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/078/SRR13335678/SRR13335678.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/078/SRR13335678	sample_output_QBB_124_TR2	
PRJNA688708	SAMN17185561	SRX9762384	SRR13335681	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/081/SRR13335681/SRR13335681.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/081/SRR13335681	sample_output_QBB_123_TR2	
PRJNA688708	SAMN17186039	SRX9761835	SRR13335474	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/074/SRR13335474/SRR13335474.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/074/SRR13335474	sample_output_QBB_362_TR2	
PRJNA688708	SAMN17185560	SRX9762383	SRR13335682	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/082/SRR13335682/SRR13335682.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/082/SRR13335682	sample_output_QBB_122_TR2	
PRJNA688708	SAMN17185504	SRX9762706	SRR13335475	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/075/SRR13335475/SRR13335475.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/075/SRR13335475	sample_output_QBB_94_TR2	
PRJNA688708	SAMN17185558	SRX9762381	SRR13335684	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/084/SRR13335684/SRR13335684.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/084/SRR13335684	sample_output_QBB_121_TR2	
PRJNA688708	SAMN17185344	SRX9762587	SRR13335478	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/078/SRR13335478/SRR13335478.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/078/SRR13335478	sample_output_QBB_14_TR2	
PRJNA688708	SAMN17185557	SRX9762380	SRR13335685	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/085/SRR13335685/SRR13335685.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/085/SRR13335685	sample_output_QBB_121_TR1	
PRJNA688708	SAMN17185870	SRX9762084	SRR13335226	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13335226/SRR13335226.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/026/SRR13335226	sample_output_QBB_277_TR2	
PRJNA688708	SAMN17186036	SRX9762586	SRR13335479	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13335479/SRR13335479.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/079/SRR13335479	sample_output_QBB_360_TR1	
PRJNA688708	SAMN17185550	SRX9762372	SRR13335693	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/093/SRR13335693/SRR13335693.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/093/SRR13335693	sample_output_QBB_117_TR2	
PRJNA688708	SAMN17185869	SRX9762083	SRR13335227	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/027/SRR13335227/SRR13335227.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/027/SRR13335227	sample_output_QBB_277_TR1	
PRJNA688708	SAMN17185864	SRX9762077	SRR13335233	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/033/SRR13335233/SRR13335233.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/033/SRR13335233	sample_output_QBB_274_TR2	
PRJNA688708	SAMN17185546	SRX9762367	SRR13335698	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13335698/SRR13335698.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/098/SRR13335698	sample_output_QBB_115_TR2	
PRJNA688708	SAMN17186033	SRX9762583	SRR13335482	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/082/SRR13335482/SRR13335482.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/082/SRR13335482	sample_output_QBB_359_TR2	
PRJNA688708	SAMN17185862	SRX9762075	SRR13335235	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/035/SRR13335235/SRR13335235.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/035/SRR13335235	sample_output_QBB_273_TR2	
PRJNA688708	SAMN17185542	SRX9762363	SRR13335702	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/002/SRR13335702/SRR13335702.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/002/SRR13335702	sample_output_QBB_113_TR2	
PRJNA688708	SAMN17185406	SRX9762576	SRR13335489	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/089/SRR13335489/SRR13335489.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/089/SRR13335489	sample_output_QBB_45_TR2	
PRJNA688708	SAMN17185860	SRX9761960	SRR13335237	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13335237/SRR13335237.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13335237	sample_output_QBB_272_TR2	
PRJNA688708	SAMN17185541	SRX9762362	SRR13335703	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13335703/SRR13335703.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13335703	sample_output_QBB_113_TR1	
PRJNA688708	SAMN17186026	SRX9762575	SRR13335490	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13335490/SRR13335490.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/090/SRR13335490	sample_output_QBB_355_TR2	
PRJNA688708	SAMN17185663	SRX9762070	SRR13335240	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13335240/SRR13335240.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/040/SRR13335240	sample_output_QBB_174_TR2	
PRJNA688708	SAMN17185540	SRX9762361	SRR13335704	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13335704/SRR13335704.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/004/SRR13335704	sample_output_QBB_112_TR2	
PRJNA688708	SAMN17185657	SRX9762064	SRR13335246	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/046/SRR13335246/SRR13335246.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/046/SRR13335246	sample_output_QBB_171_TR2	
PRJNA688708	SAMN17185539	SRX9762360	SRR13335705	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13335705/SRR13335705.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/005/SRR13335705	sample_output_QBB_112_TR1	
PRJNA688708	SAMN17186024	SRX9762573	SRR13335492	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/092/SRR13335492/SRR13335492.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/092/SRR13335492	sample_output_QBB_354_TR2	
PRJNA688708	SAMN17185537	SRX9762358	SRR13335707	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/007/SRR13335707/SRR13335707.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/007/SRR13335707	sample_output_QBB_111_TR2	
PRJNA688708	SAMN17185369	SRX9762063	SRR13335247	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/047/SRR13335247/SRR13335247.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/047/SRR13335247	sample_output_QBB_27_TR1	
PRJNA688708	SAMN17186023	SRX9762464	SRR13335493	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/093/SRR13335493/SRR13335493.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/093/SRR13335493	sample_output_QBB_354_TR1	
PRJNA688708	SAMN17185826	SRX9762569	SRR13335496	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13335496/SRR13335496.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/096/SRR13335496	sample_output_QBB_255_TR1	
PRJNA688708	SAMN17185653	SRX9762059	SRR13335251	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/051/SRR13335251/SRR13335251.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/051/SRR13335251	sample_output_QBB_169_TR1	
PRJNA688708	SAMN17185824	SRX9762567	SRR13335498	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13335498/SRR13335498.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/098/SRR13335498	sample_output_QBB_254_TR1	
PRJNA688708	SAMN17185823	SRX9762566	SRR13335499	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13335499/SRR13335499.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/099/SRR13335499	sample_output_QBB_254_TR2	
PRJNA688708	SAMN17185650	SRX9762056	SRR13335254	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/054/SRR13335254/SRR13335254.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/054/SRR13335254	sample_output_QBB_167_TR1	
PRJNA688708	SAMN17186212	SRX9762350	SRR13335715	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/015/SRR13335715/SRR13335715.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/015/SRR13335715	sample_output_QBB_448_TR1	
PRJNA688708	SAMN17186210	SRX9762348	SRR13335717	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13335717/SRR13335717.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/017/SRR13335717	sample_output_QBB_447_TR1	
PRJNA688708	SAMN17185817	SRX9762560	SRR13335505	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13335505/SRR13335505.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/005/SRR13335505	sample_output_QBB_251_TR1	
PRJNA688708	SAMN17186209	SRX9762347	SRR13335718	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/018/SRR13335718/SRR13335718.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/018/SRR13335718	sample_output_QBB_447_TR2	
PRJNA688708	SAMN17185816	SRX9762558	SRR13335507	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/007/SRR13335507/SRR13335507.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/007/SRR13335507	sample_output_QBB_250_TR2	
PRJNA688708	SAMN17186208	SRX9762346	SRR13335719	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/019/SRR13335719/SRR13335719.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/019/SRR13335719	sample_output_QBB_446_TR2	
PRJNA688708	SAMN17185815	SRX9762557	SRR13335508	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/008/SRR13335508/SRR13335508.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/008/SRR13335508	sample_output_QBB_250_TR1	
PRJNA688708	SAMN17186206	SRX9762343	SRR13335722	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/022/SRR13335722/SRR13335722.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/022/SRR13335722	sample_output_QBB_445_TR2	
PRJNA688708	SAMN17185649	SRX9762055	SRR13335255	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13335255/SRR13335255.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/055/SRR13335255	sample_output_QBB_167_TR2	
PRJNA688708	SAMN17185813	SRX9762555	SRR13335510	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/010/SRR13335510/SRR13335510.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/010/SRR13335510	sample_output_QBB_249_TR2	
PRJNA688708	SAMN17186205	SRX9762342	SRR13335723	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/023/SRR13335723/SRR13335723.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/023/SRR13335723	sample_output_QBB_445_TR1	
PRJNA688708	SAMN17185368	SRX9762052	SRR13335258	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/058/SRR13335258/SRR13335258.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/058/SRR13335258	sample_output_QBB_26_TR2	
PRJNA688708	SAMN17185811	SRX9762553	SRR13335512	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/012/SRR13335512/SRR13335512.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/012/SRR13335512	sample_output_QBB_248_TR2	
PRJNA688708	SAMN17185423	SRX9762333	SRR13335732	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/032/SRR13335732/SRR13335732.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/032/SRR13335732	sample_output_QBB_54_TR1	
